Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
R.Nelson o4.5 Ks,PropBetGuy,-130,1.3,R.Nelson,2.3,0.9999999999999998,Arizona Diamondbacks,Boston Red Sox,0.0,0.45,0,1.0,1,0.8,1
H.Birdsong u6.5 Ks,JBBets1,-145,1.0,H.Birdsong,1.6896551724137931,0.6896551724137931,San Francisco Giants,Seattle Mariners,0.0,0.7777777777777778,1,0.6,1,0.7777777777777778,1
M.Meyer u4.5 Ks,KyleJustBets,-120,1.0,M.Meyer,1.8333333333333333,0.8333333333333335,Miami Marlins,Chicago Cubs,1.0,0.75,1,0.8,1,0.75,1
T.Walker o2.5 strikeouts,Rotowire,100,0.75,T.Walker,1.5,0.75,Philadelphia Phillies,Kansas City Royals,0.0,0.9166666666666666,1,1.0,1,0.9,1
