,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
6,C.Yelich o0.5 Runs Scored,Thespinzone,100,0.1,0.2,0.1,C.Yelich,Milwaukee Brewers,Texas Rangers,0.0,0.5206611570247934,1.0,0.6,1.0,0.8,1.0
10,H.Kim o0.5 Runs Scored,Thespinzone,115,0.11,0.2365,0.1265,H.Kim,San Diego Padres,Arizona Diamondbacks,1.0,0.4453781512605042,0.0,0.8,1.0,0.9,1.0
14,C.Yelich o0.5 Runs Scored,Thespinzone,100,0.1,0.2,0.1,C.Yelich,Milwaukee Brewers,Texas Rangers,0.0,,,,,,
38,S.Ohtani o0.5 Runs Scored,Thespinzone,110,0.1,0.21,0.11,S.Ohtani,Los Angeles Angels,Tampa Bay Rays,1.0,,,,,,
