,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,L.Webb u4.5 strikeouts,Chris Landers,115,1.0,2.15,1.15,L.Webb,San Francisco Giants,Atlanta Braves,0.0
1,C.Silseth o5.5 Strikeouts,Colby Conway,-110,1.0,1.9090909090909092,0.9090909090909092,C.Silseth,Los Angeles Angels,Tampa Bay Rays,1.0
2,K.Waldichuk u5.5 Ks,charliedisturco,-120,0.6,1.1,0.5000000000000001,K.Waldichuk,Oakland Athletics,Baltimore Orioles,1.0
3,T.Bibee u6.5 Ks,PropBetGuy,112,1.0,2.12,1.12,T.Bibee,Cleveland Guardians,Detroit Tigers,1.0
4,J.Steele u6.5 Ks,PropBetGuy,-126,1.26,2.26,0.9999999999999998,J.Steele,Chicago Cubs,Kansas City Royals,1.0
