,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,Y.Kikuchi u6.5 Ks,SBK5065,-162,1.0,Y.Kikuchi,1.617283950617284,0.617283950617284,Toronto Blue Jays,Kansas City Royals,0.0,0.25,0,0.25,0,0.25,0
1,R.Suarez o5.5 ks,Jason Radowitz,-142,1.0,R.Suarez,1.704225352112676,0.704225352112676,Philadelphia Phillies,Cincinnati Reds,0.0,0.75,1,0.75,1,0.75,1
