Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
J.Jones o5.5 strikeouts,Rotowire Prizepicks,Pittsburgh Pirates,J.Jones,New York Yankees,0.0,0.5238095238095238,1,0.2,0,0.4,0,100,1.5,3.0,1.5
C.Povich o4.5 strikeouts,Rotowire Prizepicks,Baltimore Orioles,C.Povich,Minnesota Twins,0.0,0.5333333333333333,1,0.8,1,0.6,1,100,1.5,3.0,1.5
P.Skenes o6.5 strikeouts,Rotowire,Pittsburgh Pirates,P.Skenes,New York Yankees,0.0,0.7272727272727273,1,0.6,1,0.5,0,100,0.75,1.5,0.75
