,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,S.Steer o0.5 HR,Thespinzone,375,0.1,0.475,0.375,S.Steer,Cincinnati Reds,Washington Nationals,1.0,,,,,,
9,M.Olson o0.5 HR,Thespinzone,225,0.08,0.26,0.18,M.Olson,Atlanta Braves,Chicago Cubs,0.0,0.2452830188679245,0.0,0.6,1.0,0.4,0.0
