,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,D.Peterson u5.5 Hits Allowed,SBK5065,-140,0.5,0.8571428571428572,0.3571428571428572,D.Peterson,New York Mets,Baltimore Orioles,0.0
