,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,Q.Priester o2.5 walks,Chris Landers,100,1.0,2.0,1.0,Q.Priester,Pittsburgh Pirates,Milwaukee Brewers,0.0
1,J.Paxton u6.5 Strikeouts,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,J.Paxton,Boston Red Sox,Toronto Blue Jays,1.0
2,A.Nola o6.5 Ks,AnthonyDabbundo,-120,1.0,1.8333333333333337,0.8333333333333335,A.Nola,Philadelphia Phillies,Kansas City Royals,1.0
3,L.Allen u5.5 Ks,SBK5065,-130,0.5,0.8846153846153846,0.3846153846153846,L.Allen,Cleveland Guardians,Chicago White Sox,1.0
4,L.Allen u5.5 Ks,PropBetGuy,-126,1.0,1.7936507936507935,0.7936507936507935,L.Allen,Cleveland Guardians,Chicago White Sox,1.0
5,Y.Darvish o5.5 Ks,JoeDellera,-138,0.5,0.8623188405797102,0.3623188405797102,Y.Darvish,San Diego Padres,Los Angeles Dodgers,1.0
6,C.Rea u5.5 Ks,stevietpfl,-149,1.0,1.6711409395973154,0.6711409395973154,C.Rea,Milwaukee Brewers,Pittsburgh Pirates,1.0
