,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,S.Steer o0.5 RBI,Thespinzone,100,0.11,0.22,0.11,S.Steer,Cincinnati Reds,Washington Nationals,1.0,0.4056603773584906,0,0.8,1,0.7,1
1,A.Bohm o0.5 RBI,Thespinzone,180,0.1,0.2799999999999999,0.1799999999999999,A.Bohm,Philadelphia Phillies,Kansas City Royals,1.0,0.40625,0,0.6,1,0.4,0
2,Y.Gomes o0.5 RBI,Thespinzone,200,0.1,0.3,0.2,Y.Gomes,Chicago Cubs,Atlanta Braves,1.0,0.4189189189189189,0,0.8,1,0.6,1
3,M.Olson o0.5 RBI,Thespinzone,114,0.11,0.2353999999999999,0.1253999999999999,M.Olson,Atlanta Braves,Chicago Cubs,0.0,0.4622641509433962,0,1.0,1,0.6,1
4,R.Mountcastle o0.5 RBI,Thespinzone,160,0.1,0.26,0.16,R.Mountcastle,Baltimore Orioles,New York Mets,1.0,0.3333333333333333,0,0.8,1,0.5,0
5,C.Seager o0.5 RBI,Thespinzone,175,0.18,0.495,0.315,C.Seager,Texas Rangers,Miami Marlins,1.0,0.4852941176470588,0,0.6,1,0.4,0
