,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,K.Tucker o0.5 RBI,Thespinzone,145,0.08,0.196,0.116,K.Tucker,Houston Astros,Los Angeles Angels,1.0,0.4298245614035088,0,0.6,1,0.7,1
1,M.Betts o0.5 RBI,Thespinzone,125,0.13,0.2925,0.1624999999999999,M.Betts,Los Angeles Dodgers,Colorado Rockies,1.0,0.4311926605504587,0,1.0,1,0.7,1
