,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
5,K.Gausman o6.5 Ks,PropBetGuy,106,1.0,K.Gausman,2.06,1.06,Toronto Blue Jays,Boston Red Sox,0.0
10,W.Miley o3.5 Ks,_Collin1,130,0.5,W.Miley,1.15,0.6499999999999999,Milwaukee Brewers,Colorado Rockies,0.0
16,K.Gausman o5.5 strikeouts,Teddy Ricketson,-145,1.0,K.Gausman,1.6896551724137931,0.6896551724137931,Toronto Blue Jays,Boston Red Sox,0.0
14,G.Rodriguez o5.5 Ks,charliedisturco,-115,0.58,G.Rodriguez,1.0843478260869563,0.5043478260869564,Baltimore Orioles,Kansas City Royals,0.0
15,G.Rodriguez o5.5 Ks,PropBetGuy,110,1.0,G.Rodriguez,2.1,1.1,Baltimore Orioles,Kansas City Royals,0.0
