,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
31,C.Kershaw o1.5 Earned Runs,NicholaskMartin,-130,0.38,C.Kershaw,0.6723076923076923,0.2923076923076922,Los Angeles Dodgers,Chicago White Sox,1.0
