,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
0,J.Verlander u6.5 Ks,SBK5065,-118,0.5,J.Verlander,0.923728813559322,0.423728813559322,New York Mets,New York Yankees,1.0
1,J.Verlander u6.5 Ks,The_Oddsmaker,-118,1.5,J.Verlander,2.7711864406779663,1.2711864406779665,New York Mets,New York Yankees,1.0
2,D.Lynch o4.5 Ks,The_Oddsmaker,-140,1.4,D.Lynch,2.4,1.0,Kansas City Royals,Cincinnati Reds,1.0
3,T.Glasnow u8.5 Ks,jimsannes,-116,0.86,T.Glasnow,1.6013793103448275,0.7413793103448275,Tampa Bay Rays,Oakland Athletics,0.0
