,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,R.McMahon o0.5 RBI,Thespinzone,155,0.1,0.255,0.155,R.McMahon,Colorado Rockies,Chicago White Sox,1.0,0.3865546218487395,0,0.8,1,0.9,1
1,J.Polanco o0.5 RBI,Thespinzone,160,0.1,0.26,0.16,J.Polanco,Minnesota Twins,Pittsburgh Pirates,1.0,0.2941176470588235,0,0.6,1,0.3,0
