Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,R.Lewis o0.5 Runs Scored,Thespinzone,155,0.1,0.255,0.155,R.Lewis,Minnesota Twins,Pittsburgh Pirates,1.0,0.5,0.0,0.6,1.0,0.8,1.0
6,N.Velazquez o0.5 Runs Scored,Thespinzone,175,0.1,0.275,0.175,N.Velazquez,Kansas City Royals,Chicago Cubs,0.0,,,,,,
4,K.Hayes o1.5 Total Bases,charliedisturco,100,0.5,1.0,0.5,K.Hayes,Pittsburgh Pirates,Minnesota Twins,0.0,0.3888888888888889,0.0,0.6,1.0,0.8,1.0
5,C.Joe o1.5 Total Bases,charliedisturco,140,0.5,1.2,0.7,C.Joe,Pittsburgh Pirates,Minnesota Twins,0.0,0.3689320388349514,0.0,0.6,1.0,0.8,1.0
2,J.Rodriguez o1.5 Total Bases,Colby Conway,-110,1.0,1.9090909090909092,0.9090909090909092,J.Rodriguez,Seattle Mariners,Houston Astros,0.0,,,,,,
12,K.Hayes o1.5 Total Bases,charliedisturco,100,0.5,1.0,0.5,K.Hayes,Pittsburgh Pirates,Minnesota Twins,0.0,,,,,,
14,C.Joe o1.5 Total Bases,charliedisturco,140,0.5,1.2,0.7,C.Joe,Pittsburgh Pirates,Minnesota Twins,0.0,,,,,,
1,R.McMahon o0.5 RBI,Thespinzone,155,0.1,0.255,0.155,R.McMahon,Colorado Rockies,Chicago White Sox,1.0,0.3865546218487395,0.0,0.8,1.0,0.9,1.0
3,J.Polanco o0.5 RBI,Thespinzone,160,0.1,0.26,0.16,J.Polanco,Minnesota Twins,Pittsburgh Pirates,1.0,0.2941176470588235,0.0,0.6,1.0,0.3,0.0
4,R.McMahon o0.5 RBI,Thespinzone,155,0.1,0.255,0.155,R.McMahon,Colorado Rockies,Chicago White Sox,1.0,,,,,,
5,N.Jones o0.5 RBI,Thespinzone,130,0.1,0.2299999999999999,0.1299999999999999,N.Jones,Colorado Rockies,Chicago White Sox,1.0,,,,,,
11,J.Polanco o0.5 RBI,Thespinzone,160,0.1,0.26,0.16,J.Polanco,Minnesota Twins,Pittsburgh Pirates,1.0,,,,,,
17,N.Arenado o0.5 RBI,Thespinzone,115,0.1,0.215,0.1149999999999999,N.Arenado,St. Louis Cardinals,New York Mets,1.0,,,,,,
19,C.Seager o0.5 RBI,Thespinzone,120,0.1,0.22,0.12,C.Seager,Texas Rangers,Milwaukee Brewers,1.0,,,,,,
3,J.Lyles o5.5 Hits Allowed,Colby Conway,-110,1.0,1.9090909090909092,0.9090909090909092,J.Lyles,Kansas City Royals,Chicago Cubs,0.0,,,,,,
7,N.Velazquez o0.5 HR,Thespinzone,650,0.1,0.75,0.65,N.Velazquez,Kansas City Royals,Chicago Cubs,0.0,,,,,,
0,M.Scherzer o1.5 walks,Chris Landers,-125,1.0,1.8,0.8,M.Scherzer,Texas Rangers,Milwaukee Brewers,1.0,,,,,,
