,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,P.Goldschmidt o1.5 Total Bases,NicholaskMartin,-120,0.63,P.Goldschmidt,1.155,0.525,St. Louis Cardinals,Boston Red Sox,0.0,,,,,,
24,M.Yoshida o1.5 total bases,Dan Servodidio,-110,1.0,M.Yoshida,1.9090909090909087,0.9090909090909088,Boston Red Sox,St. Louis Cardinals,1.0,,,,,,
3,J.Realmuto o1.5 Total Bases,charliedisturco,-110,0.5,J.Realmuto,0.9545454545454546,0.4545454545454546,Philadelphia Phillies,Colorado Rockies,0.0,0.53125,1.0,0.8,1.0,0.8,1.0
