Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.India o0.5 Runs Scored,Thespinzone,110,0.1,J.India,0.21,0.1099999999999999,Cincinnati Reds,Miami Marlins,0.0,0.5945945945945946,1.0,0.8,1.0,0.5,0.0
8,B.Rooker o0.5 Runs Scored,Thespinzone,155,0.08,B.Rooker,0.204,0.1239999999999999,Oakland Athletics,Texas Rangers,1.0,,,,,,
2,P.Goldschmidt o1.5 Total Bases,NicholaskMartin,-120,0.63,P.Goldschmidt,1.155,0.525,St. Louis Cardinals,Boston Red Sox,0.0,,,,,,
24,M.Yoshida o1.5 total bases,Dan Servodidio,-110,1.0,M.Yoshida,1.9090909090909087,0.9090909090909088,Boston Red Sox,St. Louis Cardinals,1.0,,,,,,
3,J.Realmuto o1.5 Total Bases,charliedisturco,-110,0.5,J.Realmuto,0.9545454545454546,0.4545454545454546,Philadelphia Phillies,Colorado Rockies,0.0,0.53125,1.0,0.8,1.0,0.8,1.0
4,J.Lowe o0.5 RBI,Thespinzone,252,0.19,J.Lowe,0.6688000000000001,0.4788,Tampa Bay Rays,New York Yankees,0.0,0.5,0.0,0.4,0.0,0.3,0.0
22,J.Lowe o0.5 RBI,Thespinzone,252,0.19,J.Lowe,0.6688000000000001,0.4788,Tampa Bay Rays,New York Yankees,0.0,,,,,,
13,L.Allen o2.5 Earned Runs,SBK5065,-125,0.5,L.Allen,0.9,0.4,Cleveland Guardians,Los Angeles Angels,1.0,,,,,,
5,J.Paxton u4.5 Ks,SBK5065,110,0.5,J.Paxton,1.05,0.55,Boston Red Sox,St. Louis Cardinals,1.0,,,,,,
17,J.France o4.5 Ks,SBK5065,-115,0.58,J.France,1.0843478260869563,0.5043478260869564,Houston Astros,Chicago White Sox,0.0,,,,,,
19,K.Bradish o4.5 Ks,NicholaskMartin,-115,0.65,K.Bradish,1.2152173913043478,0.5652173913043478,Baltimore Orioles,Pittsburgh Pirates,1.0,,,,,,
