Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
S.Gray o5.5 Ks,Markus_Markets,St Louis Cardinals,S.Gray,Cincinnati Reds,1.0,0.8461538461538461,1,0.8,1,0.9,1,-138,1.0,1.7246376811594204,0.7246376811594204
S.Gray o6.5 strikeouts,Rotowire Prizepicks,St Louis Cardinals,S.Gray,Cincinnati Reds,1.0,0.5,0,0.6,1,0.6,1,100,1.5,3.0,1.5
H.Birdsong o5.5 strikeouts,Rotowire Prizepicks,San Francisco Giants,H.Birdsong,Milwaukee Brewers,1.0,0.25,0,0.2,0,0.3,0,100,1.5,3.0,1.5
