Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
8,W.Franco o0.5 Runs Scored,Thespinzone,-110,0.15,0.2863636363636364,0.1363636363636363,W.Franco,Tampa Bay Rays,Kansas City Royals,1.0,,,,,,
8,S.Suzuki o1.5 Total Bases,Zerillo,-105,0.26,0.5076190476190476,0.2476190476190476,S.Suzuki,Chicago Cubs,St. Louis Cardinals,0.0,0.4166666666666667,0.0,0.4,0.0,0.3,0.0
19,S.Suzuki o1.5 Total Bases,Zerillo,-105,0.26,0.5076190476190476,0.2476190476190476,S.Suzuki,Chicago Cubs,St. Louis Cardinals,0.0,,,,,,
1,Y.Diaz o0.5 RBI,Thespinzone,165,0.1,0.265,0.165,Y.Diaz,Houston Astros,Los Angeles Dodgers,0.0,0.3846153846153846,0.0,0.6,1.0,0.7,1.0
3,C.Perez o0.5 RBI,Thespinzone,185,0.1,0.285,0.185,C.Perez,Oakland Athletics,Toronto Blue Jays,0.0,0.3170731707317073,0.0,0.4,0.0,0.4,0.0
3,C.Seager o0.5 RBI,Thespinzone,155,0.1,0.255,0.155,C.Seager,Texas Rangers,New York Yankees,0.0,,,,,,
13,T.Banks u3.5 Ks,cowhitchurch,-116,1.16,2.1599999999999997,0.9999999999999998,T.Banks,Chicago White Sox,Boston Red Sox,1.0,,,,,,
14,T.Anderson u5.5 Ks,SBK5065,-155,0.78,1.2832258064516129,0.5032258064516129,T.Anderson,Los Angeles Angels,Colorado Rockies,0.0,,,,,,
16,M.Liberatore u3.5 Ks,AnthonyDabbundo,-143,0.7,1.189510489510489,0.4895104895104893,M.Liberatore,St. Louis Cardinals,Chicago Cubs,1.0,,,,,,
18,M.Liberatore u3.5 Ks,Zerillo,-140,0.25,0.4285714285714286,0.1785714285714286,M.Liberatore,St. Louis Cardinals,Chicago Cubs,1.0,,,,,,
