,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
8,W.Franco o0.5 Runs Scored,Thespinzone,-110,0.15,0.2863636363636364,0.1363636363636363,W.Franco,Tampa Bay Rays,Kansas City Royals,1.0
