,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
8,S.Suzuki o1.5 Total Bases,Zerillo,-105,0.26,0.5076190476190476,0.2476190476190476,S.Suzuki,Chicago Cubs,St. Louis Cardinals,0.0,0.4166666666666667,0.0,0.4,0.0,0.3,0.0
19,S.Suzuki o1.5 Total Bases,Zerillo,-105,0.26,0.5076190476190476,0.2476190476190476,S.Suzuki,Chicago Cubs,St. Louis Cardinals,0.0,,,,,,
