,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
0,D.Cease u6.5 Ks,Thespinzone,-112,0.15,D.Cease,0.2839285714285714,0.1339285714285714,Chicago White Sox,Detroit Tigers,0.0
1,G.Cole u7.5 Ks,Thespinzone,-115,0.15,G.Cole,0.2804347826086956,0.1304347826086956,New York Yankees,San Diego Padres,1.0
2,G.Cole u7.5 Ks,PropBetGuy,-118,1.18,G.Cole,2.18,1.0000000000000002,New York Yankees,San Diego Padres,1.0
3,D.Lynch u4.5 strikeouts,Colby Conway,-110,1.0,D.Lynch,1.9090909090909087,0.9090909090909088,Kansas City Royals,Washington Nationals,1.0
