,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,J.Lowe o0.5 RBI,Thespinzone,185,0.14,J.Lowe,0.3990000000000001,0.259,Tampa Bay Rays,Los Angeles Dodgers,1.0,0.4883720930232558,0.0,0.4,0.0,0.5,0.0
7,M.Semien o0.5 RBI,Thespinzone,175,0.13,M.Semien,0.3575,0.2274999999999999,Texas Rangers,Baltimore Orioles,0.0,0.5294117647058824,1.0,0.6,1.0,0.5,0.0
10,C.Mullins o0.5 RBI,Thespinzone,210,0.08,C.Mullins,0.248,0.1679999999999999,Baltimore Orioles,Texas Rangers,1.0,,,,,,
12,R.Mountcastle o0.5 RBI,Thespinzone,135,0.1,R.Mountcastle,0.235,0.1349999999999999,Baltimore Orioles,Texas Rangers,1.0,,,,,,
14,M.Semien o0.5 RBI,Thespinzone,175,0.13,M.Semien,0.3575,0.2274999999999999,Texas Rangers,Baltimore Orioles,0.0,,,,,,
23,R.Adams o0.5 RBI,Thespinzone,200,0.08,R.Adams,0.24,0.1599999999999999,Washington Nationals,Kansas City Royals,0.0,,,,,,
42,Y.Alvarez o0.5 RBI,Thespinzone,135,0.1,Y.Alvarez,0.235,0.1349999999999999,Houston Astros,Oakland Athletics,0.0,,,,,,
