,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Moustakas o0.5 Runs Scored,Thespinzone,170,0.08,0.216,Colorado Rockies,M.Moustakas,Pittsburgh Pirates,0.0,0.136,N,0.4090909090909091,0,0.4,0,0.3,0
1,M.Keller o5.5 Ks,PropBetGuy,-119,1.0,1.8403361344537816,Pittsburgh Pirates,M.Keller,Colorado Rockies,1.0,0.8403361344537816,Y,0.75,1,0.6,1,0.75,1
2,J.Gray u5.5 Ks,jimsannes,108,1.0,2.08,Texas Rangers,J.Gray,Seattle Mariners,0.0,1.08,N,0.7142857142857143,1,0.8,1,0.7142857142857143,1
3,J.Trevino o0.5 RBI,Thespinzone,180,0.08,0.2239999999999999,New York Yankees,J.Trevino,Oakland Athletics,1.0,0.1439999999999999,N,0.34782608695652173,0,0.4,0,0.4,0
4,H.Bader o0.5 RBI,Thespinzone,140,0.08,0.192,New York Yankees,H.Bader,Oakland Athletics,1.0,0.112,N,0.5,0,0.6,1,0.5,0
5,Z.Gallen o6.5 Ks,jimsannes,-104,1.15,2.2557692307692307,Arizona Diamondbacks,Z.Gallen,Miami Marlins,1.0,1.1057692307692308,Y,0.75,1,0.8,1,0.75,1
6,S.Mcclanahan u6.5 strikeouts,Chris Landers,100,1.0,2.0,Tampa Bay Rays,S.Mcclanahan,Baltimore Orioles,0.0,1.0,N,0.5,0,0.4,0,0.5,0
7,P.Goldschmidt o1.5 total bases,Chris Landers,125,1.0,2.25,St. Louis Cardinals,P.Goldschmidt,Chicago Cubs,0.0,1.25,N,0.4857142857142857,0,0.6,1,0.5,0
8,M.Keller o5.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Pittsburgh Pirates,M.Keller,Colorado Rockies,1.0,0.9090909090909088,Y,0.75,1,0.6,1,0.75,1
9,Z.Gallen o6.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Arizona Diamondbacks,Z.Gallen,Miami Marlins,1.0,0.9090909090909088,Y,0.75,1,0.8,1,0.75,1
