,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,C.Schmitt o1.5 Total Bases,Thespinzone,155,0.12,0.306,San Francisco Giants,C.Schmitt,Miami Marlins,1.0,0.186,Y,0.4166666666666667,0,0.2,0,0.4,0
1,J.Soler o0.5 HR,Thespinzone,400,0.3,1.5,Miami Marlins,J.Soler,San Francisco Giants,0.0,1.2,Y,0.17777777777777778,0,0.4,0,0.3,0
2,J.Berti o0.5 Runs Scored,Thespinzone,125,0.09,0.2024999999999999,Miami Marlins,J.Berti,San Francisco Giants,0.0,0.1124999999999999,Y,0.38095238095238093,0,0.4,0,0.4,0
3,J.Soler o0.5 RBI,Thespinzone,155,0.12,0.306,Miami Marlins,J.Soler,San Francisco Giants,0.0,0.186,Y,0.28888888888888886,0,0.4,0,0.3,0
4,S.Bieber u5.5 Ks,SBK5065,-128,0.5,0.890625,Cleveland Guardians,S.Bieber,New York Mets,0.0,0.390625,Y,0.8,1,0.8,1,0.8,1
5,S.Bieber u5.5 Ks,PropBetGuy,-128,1.0,1.78125,Cleveland Guardians,S.Bieber,New York Mets,0.0,0.78125,Y,0.8,1,0.8,1,0.8,1
6,C.Morel o0.5 RBI,Thespinzone,230,0.17,0.561,Chicago Cubs,C.Morel,Philadelphia Phillies,0.0,0.391,Y,0.8181818181818182,1,0.8,1,0.8,1
7,L.Thomas o0.5 Runs Scored,Thespinzone,-105,0.07,0.1366666666666667,Washington Nationals,L.Thomas,Detroit Tigers,1.0,0.0666666666666666,Y,0.5333333333333333,1,0.8,1,0.7,1
8,R.Adams o0.5 RBI,Thespinzone,230,0.17,0.561,Washington Nationals,R.Adams,Detroit Tigers,1.0,0.391,Y,0.375,0,0.6,1,0.375,0
9,I.Vargas o0.5 RBI,Thespinzone,195,0.15,0.4425,Washington Nationals,I.Vargas,Detroit Tigers,1.0,0.2925,Y,0.21428571428571427,0,0.4,0,0.3,0
10,S.Garrett o0.5 Runs Scored,Thespinzone,118,0.08,0.1743999999999999,Washington Nationals,S.Garrett,Detroit Tigers,1.0,0.0943999999999998,N,0.43478260869565216,0,0.2,0,0.4,0
11,N.Pratto o0.5 RBI,Thespinzone,260,0.08,0.288,Kansas City Royals,N.Pratto,Chicago White Sox,0.0,0.2079999999999999,N,0.2608695652173913,0,0.0,0,0.2,0
12,N.Pratto o0.5 Hits,SBK5065,-120,0.5,0.9166666666666669,Kansas City Royals,N.Pratto,Chicago White Sox,0.0,0.4166666666666668,Y,0.6521739130434783,1,0.6,1,0.7,1
13,J.Kelenic o0.5 RBI,Thespinzone,170,0.13,0.351,Seattle Mariners,J.Kelenic,Atlanta Braves,0.0,0.2209999999999999,Y,0.4318181818181818,0,0.2,0,0.5,0
14,K.Kiermaier o0.5 Runs Scored,Thespinzone,143,0.08,0.1944,Toronto Blue Jays,K.Kiermaier,Baltimore Orioles,1.0,0.1143999999999999,N,0.4473684210526316,0,0.4,0,0.5,0
15,M.Muncy o0.5 RBI,Thespinzone,155,0.08,0.204,Los Angeles Dodgers,M.Muncy,St. Louis Cardinals,0.0,0.1239999999999999,N,0.37209302325581395,0,0.2,0,0.2,0
16,F.Freeman o0.5 Runs Scored,Thespinzone,-107,0.08,0.1547663551401869,Los Angeles Dodgers,F.Freeman,St. Louis Cardinals,0.0,0.0747663551401869,Y,0.6458333333333334,1,0.8,1,0.8,1
17,R.Grichuk o0.5 Runs Scored,Thespinzone,135,0.1,0.235,Colorado Rockies,R.Grichuk,Texas Rangers,0.0,0.1349999999999999,Y,0.5,0,0.4,0,0.5,0
18,D.Fletcher o0.5 RBI,Thespinzone,175,0.08,0.22,Arizona Diamondbacks,D.Fletcher,Pittsburgh Pirates,0.0,0.14,N,0.2631578947368421,0,0.0,0,0.3,0
19,M.Moniak o0.5 Runs Scored,Thespinzone,155,0.08,0.204,Los Angeles Angels,M.Moniak,Minnesota Twins,1.0,0.1239999999999999,N,0.375,0,0.0,0,0.375,0
20,A.Verdugo o0.5 Runs Scored,Thespinzone,135,0.08,0.188,Boston Red Sox,A.Verdugo,San Diego Padres,0.0,0.108,N,0.6521739130434783,1,0.6,1,0.7,1
21,Y.Alvarez o0.5 RBI,Thespinzone,130,0.08,0.184,Houston Astros,Y.Alvarez,Oakland Athletics,1.0,0.104,N,0.55,1,0.4,0,0.5,0
22,M.Kelly o5.5 strikeouts,Chris Landers,110,1.0,2.1,Arizona Diamondbacks,M.Kelly,Pittsburgh Pirates,0.0,1.1,N,0.5,0,0.6,1,0.5,0
23,Y.Alvarez o1.5 total bases,Colby Conway,-110,1.0,1.9090909090909087,Houston Astros,Y.Alvarez,Oakland Athletics,1.0,0.9090909090909088,Y,0.575,1,0.8,1,0.7,1
