,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Stephenson o1.5 Total Bases,NicholaskMartin,150,0.75,1.875,Cincinnati Reds,T.Stephenson,Chicago Cubs,1.0,1.125,Y,0.5,0,0.5,0,0.5,0
1,T.Stephenson o0.5 HR,NicholaskMartin,675,0.25,1.9375,Cincinnati Reds,T.Stephenson,Chicago Cubs,1.0,1.6875,N,0.0,0,0.0,0,0.0,0
2,T.Stephenson o1.5 Total Bases,charliedisturco,135,0.54,1.269,Cincinnati Reds,T.Stephenson,Chicago Cubs,1.0,0.7289999999999999,Y,0.5,0,0.5,0,0.5,0
3,T.Stephenson o0.5 HR,charliedisturco,600,0.1,0.7000000000000001,Cincinnati Reds,T.Stephenson,Chicago Cubs,1.0,0.6000000000000001,N,0.0,0,0.0,0,0.0,0
4,C.Carrasco u4.5 Hits Allowed,The_Oddsmaker,110,1.1,2.3100000000000005,New York Mets,C.Carrasco,Milwaukee Brewers,0.0,1.2100000000000004,Y,1.0,1,1.0,1,1.0,1
5,C.Carrasco o4.5 Ks,SBK5065,-128,0.64,1.14,New York Mets,C.Carrasco,Milwaukee Brewers,0.0,0.4999999999999999,N,0.0,0,0.0,0,0.0,0
6,D.Villar o0.5 HR,The_Oddsmaker,600,1.2,8.4,San Francisco Giants,D.Villar,Chicago White Sox,0.0,7.2,Y,0.25,0,0.25,0,0.25,0
7,M.Kopech u5.5 Ks,JoeDellera,-110,0.23,0.4390909090909091,Chicago White Sox,M.Kopech,San Francisco Giants,1.0,0.209090909090909,Y,1.0,1,1.0,1,1.0,1
8,N.Cortes u6.5 Ks,SBK5065,-130,1.0,1.7692307692307692,New York Yankees,N.Cortes,Philadelphia Phillies,1.0,0.7692307692307692,Y,1.0,1,1.0,1,1.0,1
9,N.Cortes u6.5 Ks,JoeDellera,-130,0.15,0.2653846153846154,New York Yankees,N.Cortes,Philadelphia Phillies,1.0,0.1153846153846153,Y,1.0,1,1.0,1,1.0,1
10,A.Judge o1.5 Total Bases,NicholaskMartin,100,0.5,1.0,New York Yankees,A.Judge,Philadelphia Phillies,1.0,0.5,N,0.75,1,0.75,1,0.75,1
11,G.Stanton o1.5 Total Bases,JoeDellera,105,0.25,0.5125,New York Yankees,G.Stanton,Philadelphia Phillies,1.0,0.2624999999999999,N,0.5,0,0.5,0,0.5,0
12,G.Stanton o0.5 HR,JoeDellera,425,0.1,0.525,New York Yankees,G.Stanton,Philadelphia Phillies,1.0,0.425,N,0.5,0,0.5,0,0.5,0
13,B.Singer o4.5 Ks,JoeDellera,-102,0.25,0.4950980392156863,Kansas City Royals,B.Singer,Toronto Blue Jays,1.0,0.2450980392156863,N,0.0,0,0.0,0,0.0,0
14,T.Mahle o4.5 Ks,JoeDellera,-129,0.16,0.284031007751938,Minnesota Twins,T.Mahle,Miami Marlins,0.0,0.124031007751938,Y,1.0,1,1.0,1,1.0,1
15,J.Abreu o1.5 Total Bases,charliedisturco,120,0.6,1.32,Houston Astros,J.Abreu,Detroit Tigers,1.0,0.7200000000000001,N,0.0,0,0.0,0,0.0,0
16,W.Smith o0.5 HR,The_Oddsmaker,500,1.0,6.0,Los Angeles Dodgers,W.Smith,Colorado Rockies,1.0,5.0,Y,0.5,0,0.5,0,0.5,0
17,M.Semien o1.5 total bases,Spencer Limbach,-115,1.0,1.869565217391304,Texas Rangers,M.Semien,Baltimore Orioles,1.0,0.869565217391304,N,0.75,1,0.75,1,0.75,1
18,H.Brown o5.5 strikeouts,Spencer Limbach,-125,1.0,1.8,Houston Astros,H.Brown,Detroit Tigers,1.0,0.8,N,0.0,0,0.0,0,0.0,0
19,M.Betts o1.5 total bases,Spencer Limbach,125,1.0,2.25,Los Angeles Dodgers,M.Betts,Colorado Rockies,1.0,1.25,N,0.4,0,0.4,0,0.4,0
20,H.Brown o5.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Houston Astros,H.Brown,Detroit Tigers,1.0,0.9090909090909088,N,0.0,0,0.0,0,0.0,0
21,A.Judge o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909087,New York Yankees,A.Judge,Philadelphia Phillies,1.0,0.9090909090909088,N,0.75,1,0.75,1,0.75,1
