,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Swanson o0.5 Runs Scored,Thespinzone,130,0.1,0.2299999999999999,Chicago Cubs,D.Swanson,Miami Marlins,0.0,0.1299999999999999,N,0.4583333333333333,0,0.2,0,0.3,0
1,A.Manoah u5.5 Ks,jimsannes,-115,1.0,1.869565217391304,Toronto Blue Jays,A.Manoah,Seattle Mariners,1.0,0.869565217391304,N,0.8333333333333334,1,0.8,1,0.8333333333333334,1
2,M.Semien o0.5 Runs Scored,Thespinzone,100,0.11,0.22,Texas Rangers,M.Semien,New York Yankees,1.0,0.11,N,0.6153846153846154,1,0.6,1,0.7,1
3,M.Kepler o0.5 Runs Scored,Thespinzone,-105,0.1,0.1952380952380952,Minnesota Twins,M.Kepler,Kansas City Royals,1.0,0.0952380952380952,Y,0.375,0,0.4,0,0.5,0
4,J.Polanco o0.5 RBI,Thespinzone,170,0.14,0.378,Minnesota Twins,J.Polanco,Kansas City Royals,1.0,0.238,Y,0.5714285714285714,1,0.8,1,0.5714285714285714,1
5,J.Gallo o0.5 RBI,Thespinzone,180,0.08,0.2239999999999999,Minnesota Twins,J.Gallo,Kansas City Royals,1.0,0.1439999999999999,N,0.35294117647058826,0,0.4,0,0.4,0
6,J.Gallo o0.5 HR,Thespinzone,300,0.08,0.32,Minnesota Twins,J.Gallo,Kansas City Royals,1.0,0.24,N,0.29411764705882354,0,0.4,0,0.4,0
7,T.Anderson u5.5 Ks,jimsannes,-154,1.0,1.6493506493506491,Los Angeles Angels,T.Anderson,Milwaukee Brewers,0.0,0.6493506493506491,N,0.8,1,0.8,1,0.8,1
8,H.Ramos o0.5 Runs Scored,Thespinzone,155,0.12,0.306,Cincinnati Reds,H.Ramos,Oakland Athletics,0.0,0.186,Y,0.75,1,0.75,1,0.75,1
9,H.Ramos o0.5 RBI,Thespinzone,190,0.08,0.2319999999999999,Cincinnati Reds,H.Ramos,Oakland Athletics,0.0,0.1519999999999999,N,0.75,1,0.75,1,0.75,1
10,D.May u5.5 Ks,jimsannes,-144,0.69,1.1691666666666665,Los Angeles Dodgers,D.May,St. Louis Cardinals,1.0,0.4791666666666665,Y,0.8333333333333334,1,0.8,1,0.8333333333333334,1
11,D.May u5.5 Ks,PropBetGuy,-120,1.0,1.8333333333333333,Los Angeles Dodgers,D.May,St. Louis Cardinals,1.0,0.8333333333333333,Y,0.8333333333333334,1,0.8,1,0.8333333333333334,1
12,O.Albies o0.5 RBI,Thespinzone,155,0.08,0.204,Atlanta Braves,O.Albies,New York Mets,0.0,0.1239999999999999,N,0.4074074074074074,0,0.4,0,0.5,0
13,A.Rendon o1.5 total bases,Chris Landers,130,1.0,2.3,Los Angeles Angels,A.Rendon,Milwaukee Brewers,0.0,1.2999999999999998,N,0.3157894736842105,0,0.6,1,0.3,0
14,D.May u5.0 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Los Angeles Dodgers,D.May,St. Louis Cardinals,1.0,0.9090909090909088,Y,0.6666666666666666,1,0.6,1,0.6666666666666666,1
