,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,R.Greene o0.5 Runs Scored,Thespinzone,125,0.08,0.18,Detroit Tigers,R.Greene,Chicago White Sox,1.0,0.0999999999999999,N,0.4583333333333333,0,0.6,1,0.6,1
1,H.Alberto o0.5 HR,Thespinzone,1200,0.04,0.52,Chicago White Sox,H.Alberto,Detroit Tigers,0.0,0.48,N,0.07407407407407407,0,0.0,0,0.0,0
2,H.Alberto o0.5 Runs Scored,Thespinzone,165,0.12,0.318,Chicago White Sox,H.Alberto,Detroit Tigers,0.0,0.198,Y,0.37037037037037035,0,0.2,0,0.2,0
3,C.Dickerson o0.5 RBI,Thespinzone,185,0.14,0.3990000000000001,Washington Nationals,C.Dickerson,Kansas City Royals,0.0,0.259,Y,0.4444444444444444,0,0.4,0,0.4444444444444444,0
4,C.Dickerson o0.5 Runs Scored,Thespinzone,145,0.11,0.2695,Washington Nationals,C.Dickerson,Kansas City Royals,0.0,0.1595,Y,0.4444444444444444,0,0.6,1,0.4444444444444444,0
5,D.Peralta o0.5 Runs Scored,Thespinzone,150,0.08,0.2,Los Angeles Dodgers,D.Peralta,Tampa Bay Rays,0.0,0.12,N,0.23809523809523808,0,0.2,0,0.4,0
6,J.Lowe o0.5 RBI,Thespinzone,155,0.12,0.306,Tampa Bay Rays,J.Lowe,Los Angeles Dodgers,1.0,0.186,Y,0.5,0,0.6,1,0.5,0
7,C.Morel o0.5 Runs Scored,Thespinzone,170,0.08,0.216,Chicago Cubs,C.Morel,Cincinnati Reds,1.0,0.136,N,0.8,1,0.4,0,0.7,1
8,C.Morel o0.5 HR,Thespinzone,575,0.04,0.27,Chicago Cubs,C.Morel,Cincinnati Reds,1.0,0.23,N,0.4666666666666667,0,0.4,0,0.5,0
9,A.Riley o1.5 Total Bases,charliedisturco,110,0.5,1.05,Atlanta Braves,A.Riley,Philadelphia Phillies,1.0,0.55,N,0.2549019607843137,0,0.6,1,0.3,0
10,A.Riley o0.5 HR,charliedisturco,525,0.1,0.625,Atlanta Braves,A.Riley,Philadelphia Phillies,1.0,0.525,N,0.0784313725490196,0,0.2,0,0.1,0
11,G.Kirby u5.5 Ks,GreenDotDaily,100,1.0,2.0,Seattle Mariners,G.Kirby,Pittsburgh Pirates,1.0,1.0,Y,0.6,1,0.4,0,0.6,1
12,G.Kirby u5.5 Ks,The_Oddsmaker,100,1.0,2.0,Seattle Mariners,G.Kirby,Pittsburgh Pirates,1.0,1.0,Y,0.6,1,0.4,0,0.6,1
13,N.Lowe o0.5 Runs Scored,Thespinzone,130,0.1,0.2299999999999999,Texas Rangers,N.Lowe,Baltimore Orioles,0.0,0.1299999999999999,Y,0.56,1,1.0,1,0.8,1
14,J.Gray o4.5 Ks,jimsannes,-116,0.86,1.6013793103448275,Texas Rangers,J.Gray,Baltimore Orioles,0.0,0.7413793103448275,Y,0.5,0,0.8,1,0.5,0
15,A.Judge o0.5 HR,Thespinzone,280,0.04,0.152,New York Yankees,A.Judge,San Diego Padres,1.0,0.1119999999999999,N,0.21428571428571427,0,0.2,0,0.3,0
16,G.Torres o0.5 Runs Scored,Thespinzone,-105,0.07,0.1366666666666667,New York Yankees,G.Torres,San Diego Padres,1.0,0.0666666666666666,Y,0.5192307692307693,1,0.8,1,0.7,1
17,A.Judge o0.5 RBI,Thespinzone,160,0.08,0.208,New York Yankees,A.Judge,San Diego Padres,1.0,0.128,N,0.42857142857142855,0,0.4,0,0.6,1
18,L.Varland o5.5 Ks,jimsannes,140,0.8,1.92,Minnesota Twins,L.Varland,Toronto Blue Jays,1.0,1.12,N,0.6666666666666666,1,0.6,1,0.6666666666666666,1
19,C.Sale o5.5 Ks,JoeDellera,-145,0.4,0.6758620689655173,Boston Red Sox,C.Sale,Arizona Diamondbacks,0.0,0.2758620689655172,N,0.7,1,0.6,1,0.7,1
20,B.Pfaadt o3.5 Ks,jimsannes,-118,0.85,1.5703389830508474,Arizona Diamondbacks,B.Pfaadt,Boston Red Sox,1.0,0.7203389830508474,Y,0.4,0,0.4,0,0.4,0
21,C.Sale o6.5 Ks,jimsannes,112,1.0,2.12,Boston Red Sox,C.Sale,Arizona Diamondbacks,0.0,1.12,N,0.5,0,0.6,1,0.5,0
