,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,Z.Gallen o5.5 strikeouts,Teddy Ricketson,115,1.0,2.15,Arizona Diamondbacks,Z.Gallen,Los Angeles Dodgers,0,1.15,N,0.5925925925925926,1,0.6,1,0.5,0
2,A.Abbott o5.5 strikeouts,Teddy Ricketson,110,1.0,2.1,Cincinnati Reds,A.Abbott,San Francisco Giants,0,1.1,Y,0.5333333333333333,1,0.2,0,0.5,0
3,K.Harrison o5.5 Strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,San Francisco Giants,K.Harrison,Cincinnati Reds,1,0.9090909090909092,Y,0.5,0,0.5,0,0.5,0
4,K.Tucker o0.5 RBI,Thespinzone,140,0.1,0.24,Houston Astros,K.Tucker,Boston Red Sox,0,0.1399999999999999,N,0.4496124031007752,0,0.2,0,0.4,0
5,A.Bregman o0.5 RBI,Thespinzone,180,0.15,0.42,Houston Astros,A.Bregman,Boston Red Sox,0,0.27,N,0.4318181818181818,0,0.4,0,0.5,0
6,A.Duvall o0.5 RBI,Thespinzone,138,0.1,0.238,Boston Red Sox,A.Duvall,Houston Astros,1,0.1379999999999999,Y,0.391304347826087,0,0.8,1,0.7,1
7,C.Javier u5.5 Ks,SBK5065,-185,1.2,1.8486486486486489,Houston Astros,C.Javier,Boston Red Sox,0,0.6486486486486487,Y,0.7666666666666667,1,1.0,1,1.0,1
8,G.Rodriguez u6.5 Ks,SBK5065,-142,0.5,0.852112676056338,Baltimore Orioles,G.Rodriguez,Chicago White Sox,1,0.352112676056338,Y,0.8823529411764706,1,1.0,1,1.0,1
9,G.Henderson o0.5 RBI,Thespinzone,145,0.15,0.3675,Baltimore Orioles,G.Henderson,Chicago White Sox,1,0.2175,N,0.3416666666666667,0,0.4,0,0.4,0
10,C.Mullins o1.5 Total Bases,NicholaskMartin,165,0.5,1.325,Baltimore Orioles,C.Mullins,Chicago White Sox,1,0.825,Y,0.4482758620689655,0,0.6,1,0.5,0
11,G.Rodriguez u5.5 Ks,jimsannes,126,1.0,2.26,Baltimore Orioles,G.Rodriguez,Chicago White Sox,1,1.2599999999999998,N,0.47058823529411764,0,0.6,1,0.5,0
12,B.Drury o0.5 RBI,Thespinzone,155,0.15,0.3824999999999999,Los Angeles Angels,B.Drury,Philadelphia Phillies,0,0.2324999999999999,Y,0.3711340206185567,0,0.8,1,0.8,1
13,A.Bohm o0.5 RBI,Thespinzone,155,0.1,0.255,Philadelphia Phillies,A.Bohm,Los Angeles Angels,1,0.155,N,0.3898305084745763,0,0.4,0,0.4,0
14,J.Meneses o0.5 RBI,Thespinzone,200,0.1,0.3,Washington Nationals,J.Meneses,Toronto Blue Jays,0,0.2,Y,0.3467741935483871,0,0.6,1,0.4,0
15,C.Seager o0.5 RBI,Thespinzone,120,0.1,0.22,Texas Rangers,C.Seager,New York Mets,0,0.12,N,0.5333333333333333,1,0.6,1,0.5,0
16,J.Martinez o0.5 Runs Scored,Thespinzone,140,0.15,0.36,Texas Rangers,J.Martinez,New York Mets,0,0.21,N,0.5625,1,0.4,0,0.3,0
18,P.Meadows o0.5 RBI,Thespinzone,230,0.15,0.4949999999999999,Detroit Tigers,P.Meadows,New York Yankees,1,0.345,N,0.2857142857142857,0,0.4,0,0.2857142857142857,0
19,R.Greene o0.5 HR,charliedisturco,700,0.2,1.6,Detroit Tigers,R.Greene,New York Yankees,1,1.4,N,0.07291666666666667,0,0.0,0,0.0,0
20,K.Muller u5.5 Ks,jimsannes,-132,1.3,2.284848484848485,Oakland Athletics,K.Muller,Seattle Mariners,0,0.9848484848484852,N,0.8571428571428571,1,0.8,1,0.8,1
21,B.Elder u4.5 Ks,jimsannes,-150,1.5,2.5,Atlanta Braves,B.Elder,Colorado Rockies,0,1.0,Y,0.7096774193548387,1,1.0,1,1.0,1
22,R.Lewis o0.5 RBI,Thespinzone,145,0.1,0.245,Minnesota Twins,R.Lewis,Cleveland Guardians,1,0.145,Y,0.5,0,0.6,1,0.4,0
23,J.Soto o0.5 HR,charliedisturco,430,0.2,1.06,San Diego Padres,J.Soto,St. Louis Cardinals,0,0.8600000000000001,N,0.12781954887218044,0,0.0,0,0.0,0
