,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Hays o0.5 Runs Scored,Thespinzone,165,0.08,0.212,Baltimore Orioles,A.Hays,Pittsburgh Pirates,1.0,0.132,N,0.37142857142857144,0,0.2,0,0.4,0
1,C.Morel o0.5 RBI,Thespinzone,260,0.13,0.468,Chicago Cubs,C.Morel,Minnesota Twins,0.0,0.338,Y,0.8,1,0.8,1,0.8,1
2,I.Happ o0.5 Total Bases,Thespinzone,115,0.1,0.215,Chicago Cubs,I.Happ,Minnesota Twins,0.0,0.1149999999999999,N,0.6923076923076923,1,0.6,1,0.7,1
3,R.Devers o1.5 Total Bases,JoeDellera,200,0.5,1.5,Boston Red Sox,R.Devers,St. Louis Cardinals,1.0,1.0,Y,0.475,0,0.4,0,0.4,0
4,P.Burdick o0.5 Runs Scored,Thespinzone,160,0.06,0.156,Miami Marlins,P.Burdick,Cincinnati Reds,1.0,0.096,N,0.375,0,0.4,0,0.375,0
5,J.Lowe o0.5 Runs Scored,Thespinzone,130,0.1,0.2299999999999999,Tampa Bay Rays,J.Lowe,New York Yankees,0.0,0.1299999999999999,Y,0.5454545454545454,1,0.6,1,0.4,0
6,J.Lowe o0.5 RBI,Thespinzone,157,0.08,0.2056,Tampa Bay Rays,J.Lowe,New York Yankees,0.0,0.1256,N,0.48484848484848486,0,0.4,0,0.3,0
7,S.Garrett o0.5 Runs Scored,Thespinzone,150,0.08,0.2,Washington Nationals,S.Garrett,New York Mets,1.0,0.12,Y,0.5,0,0.6,1,0.5,0
8,L.Thomas o0.5 RBI,Thespinzone,220,0.08,0.256,Washington Nationals,L.Thomas,New York Mets,1.0,0.176,N,0.3157894736842105,0,0.2,0,0.4,0
9,P.Goldschmidt o1.5 total bases,Teddy Ricketson,-105,1.0,1.9523809523809523,St. Louis Cardinals,P.Goldschmidt,Boston Red Sox,0.0,0.9523809523809524,Y,0.475,0,0.4,0,0.5,0
10,T.Gonsolin o4.5 strikeouts,Teddy Ricketson,100,1.0,2.0,Los Angeles Dodgers,T.Gonsolin,San Diego Padres,1.0,1.0,Y,0.5,0,0.5,0,0.5,0
11,A.Nola o5.0 strikeouts,Josh Wagner,-110,1.0,1.9090909090909087,Philadelphia Phillies,A.Nola,Colorado Rockies,0.0,0.9090909090909088,N,0.3333333333333333,0,0.4,0,0.3333333333333333,0
12,R.Devers o2.0 hits+runs+rbi,Josh Wagner,-110,1.0,1.9090909090909087,Boston Red Sox,R.Devers,St. Louis Cardinals,1.0,0.9090909090909088,Y,0.45,0,0.2,0,0.3,0
