,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,K.Tucker o0.5 hits,Teddy Ricketson,-275,1.0,1.3636363636363638,Houston Astros,K.Tucker,Oakland Athletics,0.0,0.3636363636363637,Y,0.6842105263157895,1,1.0,1,0.8,1
1,T.Glasnow o7.5 strikeouts,Teddy Ricketson,-155,1.0,1.6451612903225803,Tampa Bay Rays,T.Glasnow,Baltimore Orioles,1.0,0.6451612903225805,Y,0.5,0,0.8,1,0.5,0
2,T.Glasnow u8.0 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Tampa Bay Rays,T.Glasnow,Baltimore Orioles,1.0,0.9090909090909092,N,0.5,0,0.2,0,0.5,0
3,R.Arozarena o0.5 RBI,Thespinzone,145,0.1,0.245,Tampa Bay Rays,R.Arozarena,Baltimore Orioles,1.0,0.145,N,0.3684210526315789,0,0.4,0,0.3,0
4,L.Raley o0.5 Runs Scored,Thespinzone,118,0.15,0.3269999999999999,Tampa Bay Rays,L.Raley,Baltimore Orioles,1.0,0.1769999999999999,N,0.4155844155844156,0,0.0,0,0.0,0
5,Y.Diaz o0.5 Runs Scored,Thespinzone,-105,0.15,0.2928571428571428,Tampa Bay Rays,Y.Diaz,Baltimore Orioles,1.0,0.1428571428571428,N,0.5365853658536586,1,0.4,0,0.3,0
6,G.Henderson o0.5 HR,Thespinzone,600,0.05,0.35,Baltimore Orioles,G.Henderson,Tampa Bay Rays,0.0,0.3,N,0.12790697674418605,0,0.2,0,0.2,0
7,L.Nootbaar o0.5 Runs Scored,Thespinzone,110,0.15,0.315,St. Louis Cardinals,L.Nootbaar,Chicago Cubs,0.0,0.165,Y,0.48484848484848486,0,0.8,1,0.7,1
8,N.Arenado o0.5 RBI,Thespinzone,165,0.1,0.265,St. Louis Cardinals,N.Arenado,Chicago Cubs,0.0,0.165,Y,0.43478260869565216,0,0.8,1,0.7,1
9,N.Hoerner o0.5 RBI,Thespinzone,230,0.08,0.264,Chicago Cubs,N.Hoerner,St. Louis Cardinals,1.0,0.184,N,0.3522727272727273,0,0.6,1,0.6,1
10,C.Bellinger o0.5 Runs Scored,Thespinzone,145,0.1,0.245,Chicago Cubs,C.Bellinger,St. Louis Cardinals,1.0,0.145,N,0.6,1,0.4,0,0.6,1
11,C.Burnes u6.5 Ks,Thespinzone,100,0.1,0.2,Milwaukee Brewers,C.Burnes,Philadelphia Phillies,0.0,0.1,N,0.5,0,0.4,0,0.3,0
12,B.Harper o0.5 Runs Scored,Thespinzone,110,0.15,0.315,Philadelphia Phillies,B.Harper,Milwaukee Brewers,1.0,0.165,N,0.47619047619047616,0,0.4,0,0.3,0
13,N.Castellanos o0.5 RBI,Thespinzone,170,0.1,0.27,Philadelphia Phillies,N.Castellanos,Milwaukee Brewers,1.0,0.17,N,0.3723404255319149,0,0.4,0,0.2,0
14,T.Walker o4.5 Ks,PropBetGuy,-119,1.0,1.8403361344537816,Philadelphia Phillies,T.Walker,Milwaukee Brewers,1.0,0.8403361344537816,Y,0.6,1,0.8,1,0.7,1
15,A.Slater o0.5 Runs Scored,Thespinzone,105,0.15,0.3074999999999999,San Francisco Giants,A.Slater,Cincinnati Reds,0.0,0.1574999999999999,N,0.3333333333333333,0,0.4,0,0.4,0
