,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,C.Bellinger o0.5 Runs Scored,Thespinzone,115,0.09,0.1934999999999999,Chicago Cubs,C.Bellinger,Washington Nationals,0.0,0.1034999999999999,Y,0.6785714285714286,1,0.6,1,0.7,1
1,P.Wisdom o0.5 RBI,Thespinzone,145,0.08,0.196,Chicago Cubs,P.Wisdom,Washington Nationals,0.0,0.116,N,0.3793103448275862,0,0.2,0,0.2,0
2,N.Hoerner o1.5 Total Bases,charliedisturco,-110,0.55,1.05,Chicago Cubs,N.Hoerner,Washington Nationals,0.0,0.5,N,0.41935483870967744,0,0.0,0,0.1,0
3,G.Kirby o5.5 Ks,charliedisturco,110,0.5,1.05,Seattle Mariners,G.Kirby,Oakland Athletics,0.0,0.55,N,0.16666666666666666,0,0.2,0,0.16666666666666666,0
4,R.Devers o0.5 RBI,Thespinzone,150,0.11,0.275,Boston Red Sox,R.Devers,Toronto Blue Jays,1.0,0.165,Y,0.5,0,0.2,0,0.4,0
5,K.Gausman o6.5 Ks,PropBetGuy,106,1.0,2.06,Toronto Blue Jays,K.Gausman,Boston Red Sox,0.0,1.06,N,0.7142857142857143,1,0.6,1,0.7142857142857143,1
6,K.Bryant o0.5 HR,charliedisturco,450,0.1,0.55,Colorado Rockies,K.Bryant,Milwaukee Brewers,1.0,0.45,N,0.13793103448275862,0,0.2,0,0.1,0
7,J.Profar o0.5 HR,charliedisturco,650,0.1,0.75,Colorado Rockies,J.Profar,Milwaukee Brewers,1.0,0.65,N,0.07142857142857142,0,0.0,0,0.0,0
8,K.Bryant o1.5 Total Bases,charliedisturco,-122,0.5,0.9098360655737704,Colorado Rockies,K.Bryant,Milwaukee Brewers,1.0,0.4098360655737704,Y,0.3793103448275862,0,0.4,0,0.5,0
9,J.Profar o1.5 Total Bases,charliedisturco,104,0.5,1.02,Colorado Rockies,J.Profar,Milwaukee Brewers,1.0,0.52,N,0.25,0,0.4,0,0.4,0
10,W.Miley o3.5 Ks,_Collin1,130,0.5,1.15,Milwaukee Brewers,W.Miley,Colorado Rockies,0.0,0.6499999999999999,N,0.16666666666666666,0,0.2,0,0.16666666666666666,0
11,J.Soler o1.5 Total Bases,charliedisturco,-105,0.5,0.9761904761904762,Miami Marlins,J.Soler,Atlanta Braves,1.0,0.4761904761904761,Y,0.3333333333333333,0,0.2,0,0.1,0
12,S.Ohtani o0.5 HR,charliedisturco,475,0.1,0.5750000000000001,Los Angeles Angels,S.Ohtani,St. Louis Cardinals,0.0,0.4750000000000001,N,0.1,0,0.0,0,0.2,0
13,S.Ohtani o1.5 Total Bases,charliedisturco,125,0.5,1.125,Los Angeles Angels,S.Ohtani,St. Louis Cardinals,0.0,0.625,N,0.5333333333333333,1,0.6,1,0.7,1
14,G.Rodriguez o5.5 Ks,charliedisturco,-115,0.58,1.0843478260869563,Baltimore Orioles,G.Rodriguez,Kansas City Royals,0.0,0.5043478260869564,N,0.6666666666666666,1,0.8,1,0.6666666666666666,1
15,G.Rodriguez o5.5 Ks,PropBetGuy,110,1.0,2.1,Baltimore Orioles,G.Rodriguez,Kansas City Royals,0.0,1.1,N,0.6666666666666666,1,0.8,1,0.6666666666666666,1
16,K.Gausman o5.5 strikeouts,Teddy Ricketson,-145,1.0,1.6896551724137931,Toronto Blue Jays,K.Gausman,Boston Red Sox,0.0,0.6896551724137931,N,0.7142857142857143,1,0.6,1,0.7142857142857143,1
