,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,L.Castillo u7.5 strikeouts,Teddy Ricketson,105,1.0,2.05,Seattle Mariners,L.Castillo,Minnesota Twins,1.0,1.0499999999999998,N,0.65,1,0.8,1,0.7,1
1,S.Torkelson u1.5 hits,Teddy Ricketson,-215,1.0,1.4651162790697674,Detroit Tigers,S.Torkelson,Kansas City Royals,0.0,0.4651162790697674,Y,0.7741935483870968,1,0.8,1,0.8,1
2,Z.Neto o0.5 RBI,Thespinzone,240,0.08,0.272,Los Angeles Angels,Z.Neto,New York Yankees,1.0,0.192,N,0.29508196721311475,0,0.4,0,0.5,0
3,S.Ohtani o0.5 RBI,Thespinzone,200,0.15,0.4499999999999999,Los Angeles Angels,S.Ohtani,New York Yankees,1.0,0.2999999999999999,N,0.4842105263157895,0,0.8,1,0.5,0
4,G.Torres o0.5 Runs Scored,Thespinzone,-105,0.15,0.2928571428571428,New York Yankees,G.Torres,Los Angeles Angels,0.0,0.1428571428571428,N,0.4583333333333333,0,0.6,1,0.6,1
5,C.Silseth o3.5 Ks,SBK5065,-120,0.6,1.1,Los Angeles Angels,C.Silseth,New York Yankees,1.0,0.5000000000000001,Y,0.2,0,0.2,0,0.2,0
6,N.Castellanos o0.5 RBI,Thespinzone,145,0.1,0.245,Philadelphia Phillies,N.Castellanos,Milwaukee Brewers,1.0,0.145,Y,0.3763440860215054,0,0.4,0,0.2,0
7,W.Contreras o0.5 RBI,Thespinzone,170,0.1,0.27,Milwaukee Brewers,W.Contreras,Philadelphia Phillies,0.0,0.17,Y,0.3157894736842105,0,0.4,0,0.4,0
8,J.Jones o0.5 RBI,Thespinzone,230,0.08,0.264,Milwaukee Brewers,J.Jones,Philadelphia Phillies,0.0,0.184,N,0.2,0,0.2,0,0.2,0
9,M.Machado o1.5 Total Bases,charliedisturco,-105,0.53,1.0347619047619048,San Diego Padres,M.Machado,Toronto Blue Jays,0.0,0.5047619047619047,N,0.2625,0,0.4,0,0.5,0
