,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,C.Walker o0.5 RBI,Thespinzone,155,0.08,0.204,Arizona Diamondbacks,C.Walker,Washington Nationals,1.0,0.1239999999999999,N,0.5161290322580645,1,0.4,0,0.5,0
1,S.Garrett o0.5 RBI,Thespinzone,160,0.08,0.208,Washington Nationals,S.Garrett,Arizona Diamondbacks,0.0,0.128,N,0.07692307692307693,0,0.0,0,0.0,0
2,M.Andujar o0.5 RBI,Thespinzone,185,0.08,0.228,Pittsburgh Pirates,M.Andujar,Toronto Blue Jays,1.0,0.148,N,0.2857142857142857,0,0.0,0,0.2857142857142857,0
3,M.Garcia o0.5 RBI,SBK5065,185,0.65,1.8525,Kansas City Royals,M.Garcia,Oakland Athletics,1.0,1.2025,Y,0.8,1,0.8,1,0.8,1
4,M.Garcia o0.5 HR,charliedisturco,830,0.1,0.9300000000000002,Kansas City Royals,M.Garcia,Oakland Athletics,1.0,0.8300000000000002,N,0.0,0,0.0,0,0.0,0
5,M.Garcia o0.5 RBI,charliedisturco,185,0.93,2.6505,Kansas City Royals,M.Garcia,Oakland Athletics,1.0,1.7205,Y,0.8,1,0.8,1,0.8,1
6,S.Perez o0.5 HR,charliedisturco,285,0.1,0.385,Kansas City Royals,S.Perez,Oakland Athletics,1.0,0.285,N,0.12903225806451613,0,0.4,0,0.3,0
7,V.Pasquantino o1.5 Total Bases,charliedisturco,100,0.5,1.0,Kansas City Royals,V.Pasquantino,Oakland Athletics,1.0,0.5,N,0.4411764705882353,0,0.4,0,0.4,0
8,S.Perez o1.5 Total Bases,charliedisturco,-120,0.5,0.9166666666666669,Kansas City Royals,S.Perez,Oakland Athletics,1.0,0.4166666666666668,N,0.41935483870967744,0,0.4,0,0.5,0
9,B.Donovan o0.5 RBI,NicholaskMartin,235,0.25,0.8375,St. Louis Cardinals,B.Donovan,Detroit Tigers,1.0,0.5875,N,0.14285714285714285,0,0.2,0,0.1,0
10,P.Goldschmidt o0.5 HR,NicholaskMartin,425,0.15,0.7875,St. Louis Cardinals,P.Goldschmidt,Detroit Tigers,1.0,0.6375,N,0.09090909090909091,0,0.0,0,0.1,0
11,P.Goldschmidt o1.5 Total Bases,NicholaskMartin,100,0.5,1.0,St. Louis Cardinals,P.Goldschmidt,Detroit Tigers,1.0,0.5,N,0.48484848484848486,0,0.6,1,0.5,0
12,P.Goldschmidt o0.5 HR,charliedisturco,425,0.1,0.525,St. Louis Cardinals,P.Goldschmidt,Detroit Tigers,1.0,0.425,N,0.09090909090909091,0,0.0,0,0.1,0
13,P.Goldschmidt o1.5 Total Bases,charliedisturco,105,0.5,1.025,St. Louis Cardinals,P.Goldschmidt,Detroit Tigers,1.0,0.5249999999999999,N,0.48484848484848486,0,0.6,1,0.5,0
14,C.Cron o0.5 Runs Scored,Thespinzone,140,0.08,0.192,Colorado Rockies,C.Cron,New York Mets,0.0,0.112,N,0.36666666666666664,0,0.2,0,0.3,0
15,F.Lindor o0.5 RBI,Thespinzone,155,0.12,0.306,New York Mets,F.Lindor,Colorado Rockies,1.0,0.186,Y,0.38235294117647056,0,0.4,0,0.4,0
16,B.Baty o0.5 Runs Scored,Thespinzone,140,0.08,0.192,New York Mets,B.Baty,Colorado Rockies,1.0,0.112,N,0.3125,0,0.4,0,0.4,0
17,J.Bauers o0.5 RBI,Thespinzone,260,0.05,0.18,New York Yankees,J.Bauers,Tampa Bay Rays,0.0,0.13,N,0.25,0,0.25,0,0.25,0
18,L.Allen o5.5 Ks,PropBetGuy,-135,2.03,3.533703703703704,Cleveland Guardians,L.Allen,Minnesota Twins,1.0,1.503703703703704,N,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
19,H.Alberto o0.5 Runs Scored,Thespinzone,185,0.14,0.3990000000000001,Chicago White Sox,H.Alberto,Cincinnati Reds,0.0,0.259,Y,0.5,0,0.6,1,0.5,0
20,T.Anderson o1.5 Total Bases,Thespinzone,-105,0.11,0.2147619047619047,Chicago White Sox,T.Anderson,Cincinnati Reds,0.0,0.1047619047619047,N,0.1875,0,0.0,0,0.0,0
21,A.Haseley o0.5 Runs Scored,Thespinzone,210,0.08,0.248,Chicago White Sox,A.Haseley,Cincinnati Reds,0.0,0.1679999999999999,N,0.16666666666666666,0,0.0,0,0.2,0
22,J.Heim o0.5 RBI,Thespinzone,180,0.14,0.392,Texas Rangers,J.Heim,Los Angeles Angels,0.0,0.252,Y,0.48148148148148145,0,0.6,1,0.6,1
23,M.Gonzales u3.5 strikeouts,Benjamin Zweiman,-115,1.0,1.869565217391304,Seattle Mariners,M.Gonzales,Houston Astros,1.0,0.869565217391304,N,0.5,0,0.4,0,0.5,0
24,C.Walker o1.5 total bases,Benjamin Zweiman,125,1.0,2.25,Arizona Diamondbacks,C.Walker,Washington Nationals,1.0,1.25,N,0.45161290322580644,0,0.6,1,0.5,0
