,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,G.Whitlock o4.5 Ks,PropBetGuy,-110,1.0,1.9090909090909087,Boston Red Sox,G.Whitlock,Tampa Bay Rays,0.0,0.9090909090909088,Y,1.0,1,1.0,1,1.0,1
1,L.Lynn u6.5 Ks,SBK5065,-140,1.4,2.4,Chicago White Sox,L.Lynn,Minnesota Twins,0.0,1.0,N,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
2,A.Bregman o1.5 Total Bases,NicholaskMartin,130,0.33,0.759,Houston Astros,A.Bregman,Pittsburgh Pirates,0.0,0.429,Y,0.16666666666666666,0,0.2,0,0.2,0
3,A.Bregman o0.5 HR,NicholaskMartin,700,1.4,11.2,Houston Astros,A.Bregman,Pittsburgh Pirates,0.0,9.8,Y,0.08333333333333333,0,0.2,0,0.1,0
4,Y.Alvarez o0.5 HR,NicholaskMartin,390,0.25,1.225,Houston Astros,Y.Alvarez,Pittsburgh Pirates,0.0,0.975,N,0.2727272727272727,0,0.2,0,0.2,0
5,K.Bryant o0.5 HR,NicholaskMartin,675,0.15,1.1625,Colorado Rockies,K.Bryant,St. Louis Cardinals,1.0,1.0125000000000002,N,0.0,0,0.0,0,0.0,0
6,J.Walker o1.5 Total Bases,NicholaskMartin,105,0.5,1.025,St. Louis Cardinals,J.Walker,Colorado Rockies,0.0,0.5249999999999999,N,0.36363636363636365,0,0.2,0,0.4,0
7,J.Walker o1.5 Total Bases,charliedisturco,105,0.5,1.025,St. Louis Cardinals,J.Walker,Colorado Rockies,0.0,0.5249999999999999,N,0.36363636363636365,0,0.2,0,0.4,0
8,J.Walker o1.5 Total Bases,Zerillo,110,0.1,0.21,St. Louis Cardinals,J.Walker,Colorado Rockies,0.0,0.1099999999999999,N,0.36363636363636365,0,0.2,0,0.4,0
9,B.Bichette o0.5 HR,NicholaskMartin,500,1.25,7.5,Toronto Blue Jays,B.Bichette,Detroit Tigers,1.0,6.25,Y,0.36363636363636365,0,0.6,1,0.4,0
10,B.Bichette o0.5 HR,GDAWG5000,625,1.25,9.0625,Toronto Blue Jays,B.Bichette,Detroit Tigers,1.0,7.8125,Y,0.36363636363636365,0,0.6,1,0.4,0
11,C.Burnes o5.5 Ks,_Collin1,-130,0.5,0.8846153846153846,Milwaukee Brewers,C.Burnes,Arizona Diamondbacks,0.0,0.3846153846153846,Y,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
12,G.Cole o6.5 Ks,_Collin1,-144,0.72,1.22,New York Yankees,G.Cole,Cleveland Guardians,0.0,0.5,N,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
13,P.Alonso o0.5 HR,NicholaskMartin,330,0.35,1.505,New York Mets,P.Alonso,San Diego Padres,1.0,1.1549999999999998,N,0.3333333333333333,0,0.4,0,0.3,0
14,C.Seager o1.5 Total Bases,charliedisturco,110,0.55,1.1550000000000002,Texas Rangers,C.Seager,Kansas City Royals,1.0,0.6050000000000002,Y,0.5454545454545454,1,1.0,1,0.6,1
15,M.Semien o1.5 Total Bases,_Collin1,-105,1.05,2.05,Texas Rangers,M.Semien,Kansas City Royals,1.0,0.9999999999999998,Y,0.5454545454545454,1,0.6,1,0.5,0
16,M.Betts o1.5 Total Bases,_Collin1,-110,1.1,2.1,Los Angeles Dodgers,M.Betts,San Francisco Giants,0.0,1.0,N,0.5,0,0.6,1,0.5,0
17,G.Cole u7.0 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,New York Yankees,G.Cole,Cleveland Guardians,0.0,0.9090909090909088,Y,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
18,G.Rodriguez o5.0 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Baltimore Orioles,G.Rodriguez,Oakland Athletics,1.0,0.9090909090909088,Y,0.5,0,0.5,0,0.5,0
19,M.Chapman o1.5 hits+runs+rbi,Dan Servodidio,-110,1.0,1.9090909090909087,Toronto Blue Jays,M.Chapman,Detroit Tigers,1.0,0.9090909090909088,Y,0.8181818181818182,1,0.8,1,0.8,1
