,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,P.Corbin u4.5 Ks,SBK5065,-140,0.5,0.8571428571428572,Washington Nationals,P.Corbin,Atlanta Braves,1.0,0.3571428571428572,Y,1.0,1,1.0,1,1.0,1
1,M.Fried u5.5 Ks,SBK5065,-122,0.5,0.9098360655737704,Atlanta Braves,M.Fried,Washington Nationals,0.0,0.4098360655737704,Y,1.0,1,1.0,1,1.0,1
2,M.Olson o0.5 HR,GDAWG5000,475,0.1,0.5750000000000001,Atlanta Braves,M.Olson,Washington Nationals,0.0,0.4750000000000001,N,0.0,0,0.0,0,0.0,0
3,M.Fried u5.5 Ks,The_Oddsmaker,-122,1.0,1.819672131147541,Atlanta Braves,M.Fried,Washington Nationals,0.0,0.819672131147541,Y,1.0,1,1.0,1,1.0,1
4,A.Riley o1.5 Total Bases,NicholaskMartin,105,0.5,1.025,Atlanta Braves,A.Riley,Washington Nationals,0.0,0.5249999999999999,N,0.0,0,0.0,0,0.0,0
5,A.Riley o0.5 HR,cowhitchurch,400,0.2,1.0,Atlanta Braves,A.Riley,Washington Nationals,0.0,0.8,N,0.0,0,0.0,0,0.0,0
6,Z.Gallen u5.5 Ks,The_Oddsmaker,-120,1.2,2.2,Arizona Diamondbacks,Z.Gallen,Los Angeles Dodgers,0.0,1.0000000000000002,N,0.0,0,0.0,0,0.0,0
7,M.Betts o0.5 HR,GDAWG5000,525,0.1,0.625,Los Angeles Dodgers,M.Betts,Arizona Diamondbacks,1.0,0.525,N,0.0,0,0.0,0,0.0,0
8,O.Cruz o0.5 HR,The_Oddsmaker,450,0.9,4.95,Pittsburgh Pirates,O.Cruz,Cincinnati Reds,0.0,4.05,Y,1.0,1,1.0,1,1.0,1
9,H.Greene o7.5 Ks,NicholaskMartin,115,0.58,1.247,Cincinnati Reds,H.Greene,Pittsburgh Pirates,1.0,0.6670000000000001,Y,1.0,1,1.0,1,1.0,1
10,M.Semien o0.5 HR,GDAWG5000,600,0.1,0.7000000000000001,Texas Rangers,M.Semien,Philadelphia Phillies,1.0,0.6000000000000001,N,0.0,0,0.0,0,0.0,0
11,G.Springer o0.5 HR,GDAWG5000,600,0.1,0.7000000000000001,Toronto Blue Jays,G.Springer,St. Louis Cardinals,0.0,0.6000000000000001,N,0.0,0,0.0,0,0.0,0
12,R.Devers o0.5 HR,GDAWG5000,550,0.1,0.65,Boston Red Sox,R.Devers,Baltimore Orioles,1.0,0.55,N,0.0,0,0.0,0,0.0,0
13,A.Rizzo o0.5 HR,GDAWG5000,575,0.1,0.675,New York Yankees,A.Rizzo,San Francisco Giants,1.0,0.5750000000000001,N,0.0,0,0.0,0,0.0,0
14,W.Adames o0.5 RBI,Thespinzone,170,0.08,0.216,Milwaukee Brewers,W.Adames,Chicago Cubs,0.0,0.136,N,0.0,0,0.0,0,0.0,0
15,F.Valdez u5.5 Ks,charliedisturco,105,0.53,1.0865,Houston Astros,F.Valdez,Chicago White Sox,1.0,0.5565,Y,1.0,1,1.0,1,1.0,1
16,F.Valdez u5.5 Ks,The_Oddsmaker,100,1.0,2.0,Houston Astros,F.Valdez,Chicago White Sox,1.0,1.0,Y,1.0,1,1.0,1,1.0,1
17,S.Ohtani o0.5 Hits,JoeDellera,100,0.1,0.2,Los Angeles Angels,S.Ohtani,Oakland Athletics,0.0,0.1,Y,1.0,1,1.0,1,1.0,1
18,J.Siri u0.5 Runs Scored,The_Oddsmaker,-260,1.3,1.8,Tampa Bay Rays,J.Siri,Detroit Tigers,1.0,0.5,N,0.0,0,0.0,0,0.0,0
19,E.Rodriguez u5.5 Hits Allowed,The_Oddsmaker,-105,1.0,1.9523809523809523,Detroit Tigers,E.Rodriguez,Tampa Bay Rays,0.0,0.9523809523809524,Y,1.0,1,1.0,1,1.0,1
20,S.Perez o0.5 HR,GDAWG5000,425,0.1,0.525,Kansas City Royals,S.Perez,Minnesota Twins,1.0,0.425,N,0.0,0,0.0,0,0.0,0
21,J.Soto o0.5 HR,GDAWG5000,650,0.1,0.75,San Diego Padres,J.Soto,Colorado Rockies,1.0,0.65,N,0.0,0,0.0,0,0.0,0
22,R.Devers o1.5 hits,Henry Palattella,200,1.0,3.0,Boston Red Sox,R.Devers,Baltimore Orioles,1.0,2.0,Y,1.0,1,1.0,1,1.0,1
23,B.Lowe o0.5 home runs,Henry Palattella,550,1.0,6.5,Tampa Bay Rays,B.Lowe,Detroit Tigers,1.0,5.5,N,0.0,0,0.0,0,0.0,0
24,B.Snell u6.5 strikeouts,Henry Palattella,-125,1.0,1.8,San Diego Padres,B.Snell,Colorado Rockies,1.0,0.8,N,0.0,0,0.0,0,0.0,0
