,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Haniger o0.5 RBI,Thespinzone,200,0.08,0.24,San Francisco Giants,M.Haniger,Houston Astros,0.0,0.1599999999999999,N,0.5,0,0.4,0,0.5,0
1,Y.Alvarez o0.5 RBI,Thespinzone,130,0.1,0.2299999999999999,Houston Astros,Y.Alvarez,San Francisco Giants,1.0,0.1299999999999999,N,0.5652173913043478,1,0.4,0,0.4,0
2,L.Garcia o6.5 Ks,PropBetGuy,-110,1.65,3.15,Houston Astros,L.Garcia,San Francisco Giants,1.0,1.5,N,0.5,0,0.6,1,0.5,0
3,T.Gonsolin u4.5 Hits Allowed,PropBetGuy,-131,1.31,2.31,Los Angeles Dodgers,T.Gonsolin,Philadelphia Phillies,1.0,1.0,N,0.5,0,0.5,0,0.5,0
4,M.Betts o1.5 Total Bases,charliedisturco,135,0.68,1.598,Los Angeles Dodgers,M.Betts,Philadelphia Phillies,1.0,0.918,Y,0.42857142857142855,0,0.6,1,0.4,0
5,C.Bellinger o0.5 Runs Scored,Thespinzone,115,0.1,0.215,Chicago Cubs,C.Bellinger,Washington Nationals,0.0,0.1149999999999999,Y,0.72,1,1.0,1,0.9,1
6,C.Abrams o0.5 RBI,Thespinzone,235,0.08,0.268,Washington Nationals,C.Abrams,Chicago Cubs,1.0,0.188,N,0.18518518518518517,0,0.2,0,0.3,0
7,M.Chapman o1.5 Total Bases,charliedisturco,-110,0.55,1.05,Toronto Blue Jays,M.Chapman,Boston Red Sox,0.0,0.5,N,0.5,0,0.6,1,0.4,0
8,L.Weaver o4.5 Ks,The_Oddsmaker,-135,1.35,2.35,Cincinnati Reds,L.Weaver,San Diego Padres,0.0,1.0,N,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
9,L.Weaver u4.5 Ks,OverUnder985,105,1.05,2.1525,Cincinnati Reds,L.Weaver,San Diego Padres,0.0,1.1024999999999998,Y,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
10,M.Chapman o0.5 home runs,Chris Landers,265,1.0,3.65,Toronto Blue Jays,M.Chapman,Boston Red Sox,0.0,2.65,N,0.14285714285714285,0,0.0,0,0.0,0
11,M.Gore o6.5 strikeouts,Chris Landers,110,1.0,2.1,Washington Nationals,M.Gore,Chicago Cubs,1.0,1.1,N,0.3333333333333333,0,0.4,0,0.3333333333333333,0
12,L.Weaver o4.5 strikeouts,Chris Landers,-135,1.0,1.7407407407407407,Cincinnati Reds,L.Weaver,San Diego Padres,0.0,0.7407407407407407,N,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
13,L.Garcia o6.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Houston Astros,L.Garcia,San Francisco Giants,1.0,0.9090909090909088,N,0.5,0,0.6,1,0.5,0
14,M.Chapman o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909087,Toronto Blue Jays,M.Chapman,Boston Red Sox,0.0,0.9090909090909088,N,0.5,0,0.6,1,0.4,0
