,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Drury o1.5 total bases,Teddy Ricketson,-165,1.0,1.606060606060606,Los Angeles Angels,B.Drury,Colorado Rockies,0,0.606060606060606,N,0.42028985507246375,0,0.6,1,0.6,1
1,C.Bassitt u5.5 strikeouts,Teddy Ricketson,-105,1.0,1.9523809523809523,Toronto Blue Jays,C.Bassitt,Oakland Athletics,1,0.9523809523809524,Y,0.6875,1,0.8,1,0.7,1
2,B.Buxton o0.5 HR,charliedisturco,360,0.25,1.15,Minnesota Twins,B.Buxton,Detroit Tigers,0,0.8999999999999999,N,0.2033898305084746,0,0.4,0,0.2,0
3,K.Carpenter o0.5 HR,AnthonyDabbundo,650,0.3,2.25,Detroit Tigers,K.Carpenter,Minnesota Twins,1,1.95,N,0.11764705882352941,0,0.2,0,0.1,0
4,K.Freeland o3.5 Ks,cowhitchurch,112,0.5,1.06,Colorado Rockies,K.Freeland,Los Angeles Angels,1,0.56,N,0.5,0,0.2,0,0.5,0
5,P.Sandoval u4.5 Ks,AnthonyDabbundo,118,1.0,2.18,Los Angeles Angels,P.Sandoval,Colorado Rockies,0,1.1799999999999995,Y,0.5714285714285714,1,0.6,1,0.6,1
6,S.Ohtani o1.5 Total Bases,JoeDellera,-125,0.5,0.9,Los Angeles Angels,S.Ohtani,Colorado Rockies,0,0.4,Y,0.5466666666666666,1,0.6,1,0.8,1
7,S.Ohtani o0.5 HR,JoeDellera,320,0.2,0.8400000000000001,Los Angeles Angels,S.Ohtani,Colorado Rockies,0,0.6400000000000001,Y,0.22666666666666666,0,0.4,0,0.4,0
8,K.Schwarber o0.5 HR,charliedisturco,280,0.25,0.95,Philadelphia Phillies,K.Schwarber,New York Mets,1,0.7,N,0.2,0,0.2,0,0.2,0
9,J.Kaprielian o3.5 Ks,PropBetGuy,-122,1.22,2.22,Oakland Athletics,J.Kaprielian,Toronto Blue Jays,0,1.0000000000000002,Y,0.7142857142857143,1,0.8,1,0.7,1
10,Z.Eflin u5.5 Ks,The_Oddsmaker,130,1.0,2.3,Tampa Bay Rays,Z.Eflin,Kansas City Royals,1,1.2999999999999998,N,0.5,0,0.4,0,0.4,0
