,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
1,A.Wainwright o6.5 Hits Allowed,JoeDellera,-150,0.35,0.5833333333333333,0.2333333333333332,A.Wainwright,St. Louis Cardinals,Houston Astros,1
