Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Soto o0.5 RBI,Thespinzone,150,0.1,0.25,0.15,J.Soto,San Diego Padres,Pittsburgh Pirates,0,,,,,,
1,A.Wainwright o6.5 Hits Allowed,JoeDellera,-150,0.35,0.5833333333333333,0.2333333333333332,A.Wainwright,St. Louis Cardinals,Houston Astros,1,,,,,,
