,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
22,Z.Wheeler u1.5 Earned Runs,SportsBookBreakers,118,1.0,Z.Wheeler,2.18,1.1799999999999995,Philadelphia Phillies,San Francisco Giants,1.0,0.7142857142857143,1,0.6,1,0.7142857142857143,1
