,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
19,T.Houck o2.5 Earned Runs,PropBetGuy,105,1.0,T.Houck,2.05,1.0499999999999998,Boston Red Sox,Los Angeles Angels,0.0
