,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
0,M.Betts o0.5 HR,charliedisturco,310,0.31,M.Betts,1.271,0.961,Los Angeles Dodgers,Cincinnati Reds,0.0
