,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,C.Seager o0.5 RBI,Thespinzone,170,0.1,C.Seager,0.27,0.17,Texas Rangers,St. Louis Cardinals,1.0,0.5172413793103449,1.0,0.6,1.0,0.5,0.0
2,A.Monasterio o0.5 RBI,Thespinzone,290,0.29,A.Monasterio,1.131,0.841,Milwaukee Brewers,Baltimore Orioles,1.0,,,,,,
3,J.Lester o0.5 RBI,Thespinzone,295,0.08,J.Lester,0.316,0.236,Baltimore Orioles,Milwaukee Brewers,0.0,,,,,,
10,N.Gorman o0.5 RBI,Thespinzone,170,0.1,N.Gorman,0.27,0.17,St. Louis Cardinals,Texas Rangers,0.0,,,,,,
11,J.Heim o0.5 RBI,Thespinzone,165,0.1,J.Heim,0.265,0.165,Texas Rangers,St. Louis Cardinals,1.0,,,,,,
13,C.Seager o0.5 RBI,Thespinzone,170,0.1,C.Seager,0.27,0.17,Texas Rangers,St. Louis Cardinals,1.0,,,,,,
