,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,C.Seager o1.5 Total Bases,charliedisturco,-115,0.58,1.0843478260869563,0.5043478260869564,C.Seager,Texas Rangers,Boston Red Sox,0,0.5740740740740741,1.0,0.6,1.0,0.5,0.0
0,F.Freeman o1.5 total bases,Teddy Ricketson,190,1.0,2.9,1.9,F.Freeman,Los Angeles Dodgers,Pittsburgh Pirates,1,,,,,,
2,M.Olson o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,M.Olson,Atlanta Braves,Cleveland Guardians,0,,,,,,
15,C.Seager o1.5 Total Bases,charliedisturco,-115,0.58,1.0843478260869563,0.5043478260869564,C.Seager,Texas Rangers,Boston Red Sox,0,,,,,,
28,R.McMahon o1.5 Total Bases,charliedisturco,145,0.5,1.225,0.7250000000000001,R.McMahon,Colorado Rockies,Houston Astros,0,,,,,,
