,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
17,A.Heaney u15.5 Outs,PropBetGuy,-129,1.29,A.Heaney,2.29,1.0,Texas Rangers,Milwaukee Brewers,0.0,0.5714285714285714,1,0.4,0,0.4,0
18,S.Lugo o18.5 Outs,PropBetGuy,116,1.0,S.Lugo,2.16,1.16,Kansas City Royals,Miami Marlins,1.0,0.5625,1,0.4,0,0.6,1
12,K.Gibson u17.5 Outs,MrTuttle05,-110,1.1,K.Gibson,2.1,1.0,St Louis Cardinals,Atlanta Braves,1.0,0.2142857142857142,0,0.4,0,0.3,0
