,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
6,K.Tucker o1.5 Total Bases,NicholaskMartin,105,0.53,1.0865,0.5565,K.Tucker,Houston Astros,Los Angeles Angels,1.0,0.4608695652173913,0.0,0.8,1.0,0.7,1.0
6,K.Tucker o1.5 Total Bases,NicholaskMartin,105,0.53,1.0865,0.5565,K.Tucker,Houston Astros,Los Angeles Angels,1.0,,,,,,
8,D.Peralta o1.5 Total Bases,NicholaskMartin,110,0.5,1.05,0.55,D.Peralta,Los Angeles Dodgers,Colorado Rockies,1.0,,,,,,
