,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
0,G.Kirby u5.5 Ks,GreenDotDaily,100,1.0,G.Kirby,2.0,1.0,Seattle Mariners,Pittsburgh Pirates,1.0
1,G.Kirby u5.5 Ks,The_Oddsmaker,100,1.0,G.Kirby,2.0,1.0,Seattle Mariners,Pittsburgh Pirates,1.0
2,A.Wood u5.5 Ks,Thespinzone,-105,0.1,A.Wood,0.1952380952380952,0.0952380952380952,San Francisco Giants,Milwaukee Brewers,0.0
