,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Semien o0.5 Runs Scored,Thespinzone,100,0.15,0.3,0.15,M.Semien,Texas Rangers,San Francisco Giants,0.0,0.6101694915254238,1.0,1.0,1.0,0.9,1.0
2,T.Estrada o0.5 Runs Scored,Thespinzone,120,0.1,0.22,0.12,T.Estrada,San Francisco Giants,Texas Rangers,1.0,0.5128205128205128,1.0,0.8,1.0,0.6,1.0
5,S.Kwan o0.5 Runs Scored,Thespinzone,148,0.15,0.372,0.222,S.Kwan,Cleveland Guardians,Tampa Bay Rays,0.0,0.5042735042735043,1.0,0.8,1.0,0.5,0.0
13,C.Bellinger o0.5 Runs Scored,Thespinzone,120,0.1,0.22,0.12,C.Bellinger,Chicago Cubs,Toronto Blue Jays,0.0,,,,,,
