,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,K.Gibson u2.5 BB,SBK5065,-130,1.0,K.Gibson,1.7692307692307692,0.7692307692307692,St Louis Cardinals,Chicago Cubs,0.0,0.65,1,0.8,1,0.7,1
6,Z.Littell u1.5 BB,SBK5065,-179,1.2,Z.Littell,1.8703910614525137,0.6703910614525139,Tampa Bay Rays,Houston Astros,0.0,0.7142857142857143,1,0.6,1,0.7,1
