,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Nimmo o1.5 Total Bases,charliedisturco,105,0.5,1.025,0.5249999999999999,B.Nimmo,New York Mets,Arizona Diamondbacks,0,0.4512195121951219,0,0.6,1,0.7,1
1,A.Volpe o1.5 Total Bases,Zerillo,160,0.1,0.26,0.16,A.Volpe,New York Yankees,Baltimore Orioles,1,0.3058823529411765,0,0.6,1,0.5,0
