,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
11,M.McLain o0.5 RBI,Thespinzone,185,0.1,0.285,0.185,M.McLain,Cincinnati Reds,Washington Nationals,0,0.3636363636363636,0.0,0.6,1.0,0.6,1.0
28,S.Steer o0.5 RBI,Thespinzone,125,0.1,0.225,0.125,S.Steer,Cincinnati Reds,Washington Nationals,0,,,,,,
