,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,A.Wainwright o2.5 Earned Runs,cowhitchurch,-149,1.49,2.49,0.9999999999999998,A.Wainwright,St. Louis Cardinals,Miami Marlins,0
