,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,L.Giolito o5.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,L.Giolito,Chicago White Sox,Toronto Blue Jays,1
1,C.Schmidt u4.5 Ks,AnthonyDabbundo,120,1.0,2.2,1.2000000000000002,C.Schmidt,New York Yankees,Baltimore Orioles,1
