,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Semien o0.5 Runs Scored,Thespinzone,-107,0.15,M.Semien,0.2901869158878504,0.1401869158878504,Texas Rangers,Detroit Tigers,0.0,0.625,1,0.6,1,0.7,1
1,E.Carter o0.5 Runs Scored,Thespinzone,115,0.15,E.Carter,0.3224999999999999,0.1724999999999999,Texas Rangers,Detroit Tigers,0.0,0.7142857142857143,1,1.0,1,0.7,1
