,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
12,A.Garcia o1.5 total bases,Grace McDermott,-105,1.0,A.Garcia,1.9523809523809523,0.9523809523809524,Texas Rangers,Detroit Tigers,0.0,0.5,0,0.6,1,0.4,0
15,B.Shewmake u1.5 total bases,Rotowire,100,0.75,B.Shewmake,1.5,0.75,Chicago White Sox,Kansas City Royals,1.0,0.75,1,0.8,1,0.75,1
