Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
J.Irvin u5.5 Ks,SBK5065,Washington Nationals,J.Irvin,Pittsburgh Pirates,0.0,0.6785714285714286,1,0.8,1,0.8,1,-160,1.0,1.625,0.625
B.Woo u6.5 Ks,SBK5065,Seattle Mariners,B.Woo,Oakland Athletics,0.0,0.8235294117647058,1,0.6,1,0.8,1,-165,1.0,1.606060606060606,0.606060606060606
R.Lopez u7.5 Ks,MoneylineHacks,Atlanta Braves,R.Lopez,Colorado Rockies,1.0,0.8636363636363636,1,0.8,1,0.9,1,-145,1.5,2.534482758620689,1.0344827586206895
