,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Abbott u6.5 Ks,cowhitchurch,-120,0.6,1.1,0.5000000000000001,A.Abbott,Cincinnati Reds,Colorado Rockies,1.0,1.0,1,1.0,1,1.0,1
