,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,A.Abbott u6.5 Ks,cowhitchurch,-120,0.6,1.1,0.5000000000000001,A.Abbott,Cincinnati Reds,Colorado Rockies,1.0
6,T.Wells o5.5 Ks,PropBetGuy,-102,1.02,2.02,1.0,T.Wells,Baltimore Orioles,Tampa Bay Rays,0.0
9,J.Brito u4.5 Ks,jimsannes,-102,1.0,1.9803921568627452,0.9803921568627452,J.Brito,New York Yankees,Seattle Mariners,1.0
4,T.Wells u5.5 Ks,The_Oddsmaker,-134,1.34,2.34,0.9999999999999998,T.Wells,Baltimore Orioles,Tampa Bay Rays,0.0
5,T.Wells u5.5 Ks,cowhitchurch,-130,1.3,2.3,0.9999999999999998,T.Wells,Baltimore Orioles,Tampa Bay Rays,0.0
