Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Snell o7.5 Ks,JoeDellera,-140,0.35,0.6,0.25,B.Snell,San Diego Padres,Pittsburgh Pirates,1,,,,,,
1,T.Walker o4.5 Ks,PropBetGuy,-118,1.18,2.1799999999999997,0.9999999999999998,T.Walker,Philadelphia Phillies,Baltimore Orioles,1,,,,,,
2,J.France u4.5 Ks,PropBetGuy,122,1.0,2.22,1.2199999999999998,J.France,Houston Astros,Texas Rangers,1,,,,,,
