,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Abbott u3.5 Earned Runs,SBK5065,-165,1.0,A.Abbott,1.606060606060606,0.606060606060606,Cincinnati Reds,Kansas City Royals,1.0,0.7916666666666666,1,0.6,1,0.7,1
