,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,F.Peralta u17.5 Outs,PropBetGuy,140,1.0,F.Peralta,2.4,1.4,Milwaukee Brewers,Atlanta Braves,1.0,0.6190476190476191,1,0.6,1,0.7,1
1,L.Webb u19.5 outs,Rotowire Prizepicks,100,1.5,L.Webb,3.0,1.5,San Francisco Giants,Oakland Athletics,1.0,0.5,0,0.6,1,0.5,0
