Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
A.Judge o1.5 Total Bases,Proptology,-115,2.3,A.Judge,4.299999999999999,1.9999999999999991,New York Yankees,Cleveland Guardians,1.0,0.5241935483870968,1,0.8,1,0.8,1
S.Ohtani o1.5 Total Bases,theprophunter0_,-120,1.2,S.Ohtani,2.2,1.0000000000000002,Los Angeles Dodgers,Seattle Mariners,1.0,0.5573770491803278,1,0.6,1,0.6,1
