Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
16,F.Freeman o0.5 Runs Scored,Thespinzone,-107,0.08,F.Freeman,0.1547663551401869,0.0747663551401869,Los Angeles Dodgers,St. Louis Cardinals,0.0,,,,,,
4,L.Thomas o0.5 Runs Scored,Thespinzone,-105,0.07,L.Thomas,0.1366666666666667,0.0666666666666666,Washington Nationals,Detroit Tigers,1.0,0.5227272727272727,1.0,0.8,1.0,0.7,1.0
5,F.Freeman o0.5 Runs Scored,Thespinzone,-107,0.08,F.Freeman,0.1547663551401869,0.0747663551401869,Los Angeles Dodgers,St. Louis Cardinals,0.0,0.6382978723404256,1.0,0.6,1.0,0.8,1.0
7,Y.Alvarez o1.5 total bases,Colby Conway,-110,1.0,Y.Alvarez,1.9090909090909087,0.9090909090909088,Houston Astros,Oakland Athletics,1.0,0.5641025641025641,1.0,0.6,1.0,0.6,1.0
0,C.Schmitt o1.5 Total Bases,Thespinzone,155,0.12,C.Schmitt,0.306,0.186,San Francisco Giants,Miami Marlins,1.0,,,,,,
23,Y.Alvarez o1.5 total bases,Colby Conway,-110,1.0,Y.Alvarez,1.9090909090909087,0.9090909090909088,Houston Astros,Oakland Athletics,1.0,,,,,,
3,J.Soler o0.5 RBI,Thespinzone,155,0.12,J.Soler,0.306,0.186,Miami Marlins,San Francisco Giants,0.0,,,,,,
6,C.Morel o0.5 RBI,Thespinzone,230,0.17,C.Morel,0.561,0.391,Chicago Cubs,Philadelphia Phillies,0.0,,,,,,
15,M.Muncy o0.5 RBI,Thespinzone,155,0.08,M.Muncy,0.204,0.1239999999999999,Los Angeles Dodgers,St. Louis Cardinals,0.0,,,,,,
21,Y.Alvarez o0.5 RBI,Thespinzone,130,0.08,Y.Alvarez,0.184,0.104,Houston Astros,Oakland Athletics,1.0,,,,,,
0,J.Soler o0.5 RBI,Thespinzone,155,0.12,J.Soler,0.306,0.186,Miami Marlins,San Francisco Giants,0.0,0.2727272727272727,0.0,0.4,0.0,0.3,0.0
3,C.Morel o0.5 RBI,Thespinzone,230,0.17,C.Morel,0.561,0.391,Chicago Cubs,Philadelphia Phillies,0.0,0.8,1.0,0.8,1.0,0.8,1.0
4,S.Bieber u5.5 Ks,SBK5065,-128,0.5,S.Bieber,0.890625,0.390625,Cleveland Guardians,New York Mets,0.0,,,,,,
5,S.Bieber u5.5 Ks,PropBetGuy,-128,1.0,S.Bieber,1.78125,0.78125,Cleveland Guardians,New York Mets,0.0,,,,,,
22,M.Kelly o5.5 strikeouts,Chris Landers,110,1.0,M.Kelly,2.1,1.1,Arizona Diamondbacks,Pittsburgh Pirates,0.0,,,,,,
